scenario,route_id,route_class,total_frames,analyzed_frames,skipped_abnormal,signal_frames,possible_signal_color_frames,junction_frames,possible_junction_frames,nonsignal_junction_frames,red_signal_frames,yellow_signal_frames,green_signal_frames,stopline_crosswalk_frames,turn_marking_frames,max_signal_score,max_junction_score
PedestrianCrossing,Town13_Rep0_1063_0_route0_01_10_02_11_43,R4_R5_shared,269,269,False,174,201,192,12,18,200,164,16,165,170,100.0,3.0
PedestrianCrossing,Town13_Rep0_1063_1_route0_01_11_10_02_44,R4_R5_shared,266,266,False,133,162,153,84,20,159,26,26,88,224,45.0,3.0
PedestrianCrossing,Town13_Rep0_1066_0_route0_01_09_06_04_58,R4_R5_shared,145,145,False,95,122,102,40,7,116,44,35,25,109,142.0,2.166666666666667
PedestrianCrossing,Town13_Rep0_1066_1_route0_01_08_16_34_53,R4_only,149,149,False,96,137,96,13,0,137,31,14,0,21,48.0,1.2083333333333333
PedestrianCrossing,Town13_Rep0_1094_0_route0_01_10_11_10_21,R4_R5_shared,270,270,False,30,47,206,44,176,44,4,9,213,224,7.0,2.9166666666666665
PedestrianCrossing,Town13_Rep0_1094_1_route0_01_08_12_02_22,R4_R5_shared,267,267,False,67,79,246,21,179,5,0,78,266,264,11.0,3.0
PedestrianCrossing,Town13_Rep0_1098_0_route0_01_09_11_17_07,R4_R5_shared,211,211,False,153,183,157,30,4,182,5,58,12,108,25.0,1.9166666666666665
PedestrianCrossing,Town13_Rep0_1098_1_route0_01_08_21_31_46,R4_R5_shared,211,211,False,175,206,183,26,8,205,32,160,33,203,69.0,3.0
PedestrianCrossing,Town13_Rep0_1106_0_route0_01_09_17_22_53,R4_R5_shared,153,153,False,86,86,139,14,53,17,0,86,152,151,4.0,3.0
PedestrianCrossing,Town13_Rep0_1106_1_route0_01_07_21_30_55,R4_R5_shared,153,153,False,95,95,111,33,16,17,0,91,33,91,5.0,3.0
PedestrianCrossing,Town13_Rep0_1109_0_route0_01_11_13_24_26,R4_R5_shared,273,273,False,154,156,168,76,14,146,0,11,30,242,4.0,2.5416666666666665
PedestrianCrossing,Town13_Rep0_1109_1_route0_01_10_05_23_00,R4_R5_shared,269,269,False,146,156,151,105,5,145,6,11,5,255,12.0,3.0
PedestrianCrossing,Town13_Rep0_1119_0_route0_01_09_04_20_15,R4_R5_shared,283,283,False,143,162,245,38,102,158,3,19,280,283,12.0,3.0
PedestrianCrossing,Town13_Rep0_1119_1_route0_01_09_07_37_20,R4_only,283,283,False,194,239,194,20,0,238,96,8,0,23,46.0,1.2083333333333333
PedestrianCrossing,Town13_Rep0_1239_0_route0_01_10_00_59_05,R4_R5_shared,264,264,False,41,49,110,38,69,36,1,14,78,111,3.0,3.0
PedestrianCrossing,Town13_Rep0_1239_1_route0_01_09_16_30_59,R4_R5_shared,258,258,False,67,67,224,34,157,53,0,16,190,258,4.0,3.0
PedestrianCrossing,Town13_Rep0_13_0_route0_01_09_02_23_44,R5_only,118,118,False,0,1,103,15,103,0,0,1,116,94,5.0,3.0
PedestrianCrossing,Town13_Rep0_13_1_route0_01_09_02_04_46,R5_only,126,126,False,0,3,109,17,109,1,0,2,125,74,4.0,3.0
PedestrianCrossing,Town13_Rep0_1678_0_route0_01_08_11_38_21,R4_R5_shared,102,102,False,3,10,9,26,6,8,0,8,7,35,4.0,3.0
PedestrianCrossing,Town13_Rep0_1678_1_route0_01_08_23_14_55,R4_R5_shared,131,131,False,5,12,26,84,21,10,0,7,43,97,3.0,3.0
PedestrianCrossing,Town13_Rep0_1688_0_route0_01_08_09_22_45,R4_R5_shared,278,278,False,9,16,238,38,229,5,0,12,261,275,3.0,3.0
PedestrianCrossing,Town13_Rep0_1688_1_route0_01_09_01_05_52,R4_R5_shared,283,283,False,214,251,226,37,12,251,131,30,181,245,34.0,3.0
PedestrianCrossing,Town13_Rep0_1692_0_route0_01_10_13_14_49,R5_only,216,216,False,0,7,187,29,187,2,0,5,214,215,4.0,3.0
PedestrianCrossing,Town13_Rep0_1692_1_route0_01_09_15_29_54,R5_only,217,217,False,1,10,20,160,19,8,0,5,44,174,5.0,3.0
PedestrianCrossing,Town13_Rep0_1708_0_route0_01_10_19_51_55,R4_only,156,156,False,99,132,100,48,1,130,57,41,3,107,41.0,2.5
PedestrianCrossing,Town13_Rep0_1708_1_route0_01_09_16_19_51,R4_R5_shared,157,157,False,100,125,129,28,29,119,78,24,157,157,65.0,3.0
PedestrianCrossing,Town13_Rep0_1711_0_route0_01_08_09_02_17,R5_only,118,118,False,0,0,86,32,86,0,0,0,118,61,0.0,3.0
PedestrianCrossing,Town13_Rep0_1711_1_route0_01_09_08_03_11,R4_R5_shared,114,114,False,3,3,84,24,81,0,0,3,106,103,3.0,3.0
PedestrianCrossing,Town13_Rep0_1736_0_route0_01_10_17_29_58,R5_only,129,129,False,0,0,8,12,8,0,0,0,8,19,0.0,2.0
PedestrianCrossing,Town13_Rep0_1757_0_route0_01_09_19_25_22,R5_only,135,135,False,0,0,135,0,135,0,0,0,135,130,0.0,3.0
PedestrianCrossing,Town13_Rep0_25_0_route0_01_09_05_50_33,R4_only,282,282,False,144,180,145,114,1,166,0,19,3,233,12.0,2.2916666666666665
PedestrianCrossing,Town13_Rep0_29_0_route0_01_09_16_27_56,R4_R5_shared,272,272,False,105,136,179,85,74,83,16,84,131,263,23.0,3.0
PedestrianCrossing,Town13_Rep0_31_0_route0_01_09_03_05_45,R4_R5_shared,113,113,False,3,4,85,28,82,2,1,3,111,102,8.0,3.0
PedestrianCrossing,Town13_Rep0_34_0_route0_01_08_19_09_14,R4_R5_shared,119,119,False,1,1,91,27,90,0,0,1,117,111,2.0,3.0
PedestrianCrossing,Town13_Rep0_47_0_route0_01_08_09_37_02,R4_R5_shared,223,223,False,11,20,143,51,132,10,0,15,161,178,4.0,3.0
PedestrianCrossing,Town13_Rep0_65_0_route0_01_10_22_41_29,R4_only,109,109,False,6,13,6,3,0,6,0,9,1,3,3.0,2.5
PedestrianCrossing,Town13_Rep0_82_0_route0_01_10_07_48_55,R4_R5_shared,330,330,False,13,21,319,11,306,17,4,11,327,328,10.0,3.0
PedestrianCrossing,Town13_Rep0_92_0_route0_01_10_19_09_25,R4_R5_shared,221,221,False,138,138,145,27,7,130,0,8,17,40,4.0,3.0
PriorityAtJunction,Town12_Rep0_1094_0_route0_01_08_19_47_16,R4_R5_shared,180,180,False,28,46,69,86,41,44,13,3,96,150,10.0,3.0
PriorityAtJunction,Town12_Rep0_1114_0_route0_01_09_18_49_09,R4_R5_shared,105,105,False,39,96,48,56,9,29,8,96,98,99,22.0,3.0
PriorityAtJunction,Town12_Rep0_1265_0_route0_01_09_11_10_43,R4_only,85,85,False,21,31,21,4,0,30,0,10,1,4,6.0,2.5
PriorityAtJunction,Town12_Rep0_1279_0_route0_01_10_10_15_18,R4_R5_shared,71,71,False,30,41,54,17,24,40,22,7,61,71,9.0,3.0
PriorityAtJunction,Town12_Rep0_1322_0_route0_01_09_00_04_27,R4_R5_shared,90,90,False,43,80,58,32,15,78,32,30,87,63,16.0,3.0
PriorityAtJunction,Town12_Rep0_151_0_route0_01_08_14_37_03,R4_R5_shared,87,87,False,22,22,46,41,24,20,0,3,43,87,3.0,3.0
PriorityAtJunction,Town12_Rep0_197_0_route0_01_08_01_42_21,R4_R5_shared,86,86,False,48,85,69,17,21,85,16,36,86,60,32.0,3.0
PriorityAtJunction,Town12_Rep0_2211_0_route0_01_10_02_48_24,R5_only,116,116,False,0,0,51,65,51,0,0,0,116,106,0.0,3.0
PriorityAtJunction,Town12_Rep0_2213_0_route0_01_09_00_18_15,R4_only,174,174,False,9,10,9,13,0,0,0,10,1,13,3.0,3.0
PriorityAtJunction,Town12_Rep0_2311_0_route0_01_10_22_38_56,R4_R5_shared,90,90,False,21,52,30,56,9,46,1,19,17,79,11.0,3.0
PriorityAtJunction,Town12_Rep0_2342_0_route0_01_08_12_16_36,R4_R5_shared,85,85,False,5,9,12,42,7,6,2,8,25,46,7.0,3.0
PriorityAtJunction,Town12_Rep0_2347_0_route0_01_08_21_54_23,R4_R5_shared,74,74,False,10,19,28,46,18,18,0,5,33,73,4.0,3.0
PriorityAtJunction,Town12_Rep0_2359_0_route0_01_07_23_05_19,R4_R5_shared,77,77,False,4,14,12,30,8,13,0,6,21,33,5.0,2.9166666666666665
PriorityAtJunction,Town12_Rep0_2375_0_route0_01_09_23_19_46,R4_only,74,74,False,3,3,3,12,0,0,0,3,1,14,2.0,1.2916666666666667
PriorityAtJunction,Town12_Rep0_2393_0_route0_01_10_14_39_52,R4_R5_shared,84,84,False,5,6,23,61,18,0,0,6,24,78,3.0,3.0
PriorityAtJunction,Town12_Rep0_2423_0_route0_01_09_13_39_44,R4_only,85,85,False,12,25,12,3,0,21,5,10,1,3,12.0,3.0
PriorityAtJunction,Town12_Rep0_243_0_route0_01_10_16_07_42,R4_only,77,77,False,15,15,15,2,0,3,3,13,1,6,4.0,2.5
PriorityAtJunction,Town12_Rep0_2532_0_route0_01_10_22_10_22,R4_R5_shared,147,147,False,6,10,39,36,33,4,1,6,48,71,6.0,3.0
PriorityAtJunction,Town12_Rep0_255_0_route0_01_09_05_10_20,R4_R5_shared,78,78,False,49,77,50,8,1,76,18,26,8,58,26.0,3.0
PriorityAtJunction,Town12_Rep0_2565_0_route0_01_09_09_54_19,R4_R5_shared,191,191,False,177,181,180,3,3,181,12,46,14,117,20.0,3.0
PriorityAtJunction,Town12_Rep0_2567_0_route0_01_10_04_26_41,R4_only,118,118,False,2,12,3,39,1,5,0,11,3,40,3.0,3.0
PriorityAtJunction,Town12_Rep0_2641_0_route0_01_09_00_16_44,R4_R5_shared,79,79,False,45,77,57,22,12,40,1,73,79,79,17.0,3.0
PriorityAtJunction,Town12_Rep0_2818_0_route0_01_08_19_21_48,R4_R5_shared,76,76,False,1,2,56,20,55,2,0,0,76,58,2.0,3.0
PriorityAtJunction,Town12_Rep0_3119_0_route0_01_10_08_15_55,R5_only,75,75,False,0,5,74,1,74,5,3,0,75,72,6.0,3.0
PriorityAtJunction,Town12_Rep0_3228_0_route0_01_09_22_29_51,R4_R5_shared,114,114,False,16,23,52,38,36,23,8,1,68,80,8.0,3.0
PriorityAtJunction,Town12_Rep0_3312_0_route0_01_09_19_13_20,R4_R5_shared,83,83,False,21,29,49,34,28,17,3,18,44,80,6.0,3.0
PriorityAtJunction,Town12_Rep0_3316_0_route0_01_10_06_00_08,R4_R5_shared,79,79,False,18,45,29,49,11,30,1,23,31,76,7.0,3.0
PriorityAtJunction,Town12_Rep0_3317_0_route0_01_10_09_58_15,R4_R5_shared,157,157,False,87,115,108,49,21,84,2,54,108,148,8.0,3.0
PriorityAtJunction,Town12_Rep0_3320_0_route0_01_10_11_19_41,R4_R5_shared,108,108,False,16,40,56,52,40,9,2,36,96,95,13.0,3.0
PriorityAtJunction,Town12_Rep0_3322_0_route0_01_08_14_17_58,R4_R5_shared,90,90,False,12,30,57,33,45,16,3,22,90,46,8.0,3.0
PriorityAtJunction,Town12_Rep0_3324_0_route0_01_08_15_04_43,R4_R5_shared,106,106,False,18,38,51,52,33,32,0,15,56,98,21.0,3.0
PriorityAtJunction,Town12_Rep0_3613_0_route0_01_10_04_43_39,R4_R5_shared,94,94,False,6,10,32,60,26,9,0,4,40,92,6.0,3.0
PriorityAtJunction,Town12_Rep0_3709_0_route0_01_07_22_46_25,R4_R5_shared,85,85,False,7,9,37,44,30,5,0,5,46,77,5.0,3.0
PriorityAtJunction,Town12_Rep0_3711_0_route0_01_09_00_33_23,R4_only,85,85,False,21,37,21,14,0,36,7,9,1,14,15.0,2.875
PriorityAtJunction,Town12_Rep0_3713_0_route0_01_10_15_31_25,R4_R5_shared,79,79,False,40,63,56,23,16,61,7,30,79,78,11.0,3.0
PriorityAtJunction,Town12_Rep0_3905_0_route0_01_10_07_39_05,R4_only,86,86,False,5,12,6,39,1,9,1,7,16,37,3.0,2.0
PriorityAtJunction,Town12_Rep0_3937_0_route0_01_11_01_00_00,R4_R5_shared,78,78,False,26,31,36,35,10,8,0,26,13,62,9.0,3.0
PriorityAtJunction,Town12_Rep0_3941_0_route0_01_11_02_19_33,R4_R5_shared,189,189,False,162,178,172,17,10,165,5,35,159,189,14.0,3.0
PriorityAtJunction,Town12_Rep0_3977_0_route0_01_08_14_07_15,R4_R5_shared,87,87,False,19,43,34,43,15,21,14,33,34,64,9.0,3.0
PriorityAtJunction,Town12_Rep0_4022_0_route0_01_09_10_03_20,R5_only,80,80,False,0,1,76,2,76,0,0,1,78,73,2.0,3.0
PriorityAtJunction,Town12_Rep0_4074_0_route0_01_09_10_19_26,R4_R5_shared,131,131,False,22,23,28,60,6,0,0,23,8,76,5.0,2.75
PriorityAtJunction,Town12_Rep0_4103_0_route0_01_09_02_47_18,R4_only,79,79,False,8,12,8,23,0,7,0,9,2,26,4.0,2.0
PriorityAtJunction,Town12_Rep0_4106_0_route0_01_09_00_11_42,R4_R5_shared,78,78,False,11,11,15,27,4,6,0,5,5,37,2.0,2.5
PriorityAtJunction,Town12_Rep0_4171_0_route0_01_10_09_33_47,R4_R5_shared,83,83,False,6,20,13,69,7,5,0,18,30,80,5.0,3.0
PriorityAtJunction,Town12_Rep0_4240_0_route0_01_08_21_54_13,R4_R5_shared,74,74,False,20,40,56,18,36,6,0,37,71,74,5.0,3.0
PriorityAtJunction,Town12_Rep0_787_0_route0_01_08_13_26_30,R4_R5_shared,114,114,False,2,12,23,71,21,8,0,5,60,49,3.0,3.0
PriorityAtJunction,Town12_Rep0_789_0_route0_01_09_15_47_24,R4_R5_shared,114,114,False,39,96,57,57,18,92,22,39,114,111,10.0,3.0
PriorityAtJunction,Town12_Rep0_845_0_route0_01_09_12_55_14,R4_R5_shared,84,84,False,7,12,13,41,6,8,0,9,11,54,5.0,2.8333333333333335
PriorityAtJunction,Town12_Rep0_878_0_route0_01_09_02_51_12,R4_R5_shared,83,83,False,10,10,21,25,11,0,0,10,24,45,3.0,3.0
PriorityAtJunction,Town13_Rep0_1022_0_route0_01_09_13_30_13,R4_only,82,82,False,38,72,38,37,0,46,8,63,4,73,46.0,2.791666666666667
PriorityAtJunction,Town13_Rep0_1022_1_route0_01_10_02_58_09,R4_R5_shared,81,81,False,10,18,28,35,18,12,0,9,40,60,5.0,3.0
PriorityAtJunction,Town13_Rep0_1022_2_route0_01_09_13_05_21,R4_R5_shared,80,80,False,20,45,43,35,23,32,0,32,56,76,33.0,3.0
PriorityAtJunction,Town13_Rep0_1022_3_route0_01_10_07_20_00,R4_R5_shared,87,87,False,33,63,42,34,9,57,3,21,30,50,26.0,2.041666666666667
PriorityAtJunction,Town13_Rep0_1024_0_route0_01_11_00_34_28,R5_only,82,82,False,0,1,60,21,60,1,0,1,81,74,4.0,3.0
PriorityAtJunction,Town13_Rep0_1024_1_route0_01_10_15_29_57,R4_R5_shared,80,80,False,15,23,58,21,43,19,1,15,77,71,13.0,3.0
PriorityAtJunction,Town13_Rep0_1024_2_route0_01_08_03_17_58,R4_R5_shared,88,88,False,7,32,10,43,3,31,1,5,30,39,8.0,3.0
PriorityAtJunction,Town13_Rep0_1024_3_route0_01_10_08_31_12,R4_R5_shared,80,80,False,36,69,37,33,1,54,9,62,8,54,39.0,2.75
PriorityAtJunction,Town13_Rep0_1046_0_route0_01_11_01_35_32,R5_only,235,235,False,0,3,200,35,200,2,0,1,233,222,2.0,3.0
PriorityAtJunction,Town13_Rep0_1046_1_route0_01_10_04_30_43,R5_only,234,234,False,0,2,205,29,205,1,0,1,232,220,1.0,3.0
PriorityAtJunction,Town13_Rep0_1046_2_route0_01_09_05_37_37,R4_R5_shared,234,234,False,4,12,14,194,10,11,1,6,14,206,4.0,3.0
PriorityAtJunction,Town13_Rep0_1046_3_route0_01_08_10_45_31,R5_only,236,236,False,0,2,207,29,207,1,0,1,235,232,1.0,3.0
PriorityAtJunction,Town13_Rep0_1067_0_route0_01_08_06_10_42,R4_only,73,73,False,5,19,5,34,0,15,6,14,1,36,22.0,1.5
PriorityAtJunction,Town13_Rep0_1067_1_route0_01_10_21_46_11,R4_only,74,74,False,9,30,9,53,0,22,4,20,1,60,32.0,1.4583333333333333
PriorityAtJunction,Town13_Rep0_1067_2_route0_01_09_13_17_59,R4_R5_shared,73,73,False,3,7,49,18,46,7,0,0,58,53,2.0,3.0
PriorityAtJunction,Town13_Rep0_1067_3_route0_01_10_16_40_06,R4_R5_shared,76,76,False,20,44,22,33,2,43,9,14,6,49,34.0,3.0
PriorityAtJunction,Town13_Rep0_1089_0_route0_01_10_09_16_14,R4_R5_shared,76,76,False,37,58,45,31,8,28,6,52,17,76,18.0,3.0
PriorityAtJunction,Town13_Rep0_1089_1_route0_01_08_11_58_45,R4_R5_shared,77,77,False,23,38,30,22,7,36,2,9,17,36,5.0,2.5
PriorityAtJunction,Town13_Rep0_1089_2_route0_01_09_20_24_18,R4_only,77,77,False,23,34,23,3,0,32,5,5,1,5,10.0,1.625
PriorityAtJunction,Town13_Rep0_1089_3_route0_01_11_01_08_59,R4_only,78,78,False,26,37,26,27,0,35,2,9,11,33,6.0,3.0
PriorityAtJunction,Town13_Rep0_1095_0_route0_01_09_00_30_08,R4_only,75,75,False,51,75,51,18,0,66,14,74,3,61,69.0,2.166666666666667
PriorityAtJunction,Town13_Rep0_1095_1_route0_01_10_08_25_55,R4_R5_shared,80,80,False,8,25,9,28,1,25,3,6,12,31,5.0,2.0
PriorityAtJunction,Town13_Rep0_1095_2_route0_01_10_09_39_01,R4_R5_shared,79,79,False,7,27,11,28,4,27,2,7,16,32,6.0,2.5
PriorityAtJunction,Town13_Rep0_1095_3_route0_01_08_05_51_52,R4_R5_shared,78,78,False,17,29,19,46,2,14,0,20,13,53,7.0,3.0
PriorityAtJunction,Town13_Rep0_1099_0_route0_01_09_23_38_19,R4_only,81,81,False,27,55,27,32,0,48,7,36,0,43,39.0,1.0
PriorityAtJunction,Town13_Rep0_1099_1_route0_01_09_07_33_01,R4_R5_shared,77,77,False,1,2,57,16,56,1,0,1,72,46,2.0,3.0
PriorityAtJunction,Town13_Rep0_1099_2_route0_01_10_14_25_21,R4_only,79,79,False,27,56,27,36,0,44,3,39,0,50,48.0,1.0
PriorityAtJunction,Town13_Rep0_1099_3_route0_01_10_05_46_47,R4_only,83,83,False,6,11,6,7,0,7,1,7,0,7,4.0,1.0
PriorityAtJunction,Town13_Rep0_1105_0_route0_01_10_05_21_11,R4_R5_shared,82,82,False,24,24,60,22,36,12,0,21,79,81,7.0,3.0
PriorityAtJunction,Town13_Rep0_1105_1_route0_01_11_03_40_34,R4_R5_shared,81,81,False,38,42,41,33,3,37,9,37,16,59,13.0,3.0
PriorityAtJunction,Town13_Rep0_1105_2_route0_01_10_07_46_45,R4_R5_shared,83,83,False,11,11,22,36,11,8,0,7,21,45,3.0,2.0
PriorityAtJunction,Town13_Rep0_1105_3_route0_01_10_04_05_48,R5_only,84,84,False,0,0,62,22,62,0,0,0,84,83,0.0,3.0
PriorityAtJunction,Town13_Rep0_1246_0_route0_01_07_23_12_58,R5_only,83,83,False,0,3,60,23,60,1,0,2,82,71,2.0,3.0
PriorityAtJunction,Town13_Rep0_1246_1_route0_01_11_03_34_22,R4_only,88,88,False,8,17,8,1,0,17,0,7,1,1,4.0,3.0
PriorityAtJunction,Town13_Rep0_1246_2_route0_01_08_12_32_06,R4_R5_shared,84,84,False,26,57,57,24,31,53,24,13,64,80,19.0,3.0
PriorityAtJunction,Town13_Rep0_1246_3_route0_01_11_03_05_49,R4_only,90,90,False,4,22,4,5,0,18,5,10,1,5,5.0,3.0
PriorityAtJunction,Town13_Rep0_1689_0_route0_01_10_16_13_37,R4_R5_shared,91,91,False,3,33,62,29,59,26,1,31,91,73,26.0,3.0
PriorityAtJunction,Town13_Rep0_1689_1_route0_01_08_06_59_17,R4_R5_shared,89,89,False,3,28,18,52,15,24,0,24,31,62,29.0,2.4583333333333335
PriorityAtJunction,Town13_Rep0_1689_2_route0_01_10_18_09_59,R5_only,91,91,False,0,2,61,30,61,1,0,1,90,91,3.0,3.0
PriorityAtJunction,Town13_Rep0_1689_3_route0_01_09_15_53_01,R5_only,87,87,False,0,0,38,42,38,0,0,0,60,75,0.0,3.0
PriorityAtJunction,Town13_Rep0_1691_0_route0_01_10_01_09_16,R5_only,92,92,False,0,2,60,32,60,1,0,1,91,91,4.0,3.0
PriorityAtJunction,Town13_Rep0_1691_1_route0_01_08_20_43_00,R4_R5_shared,89,89,False,28,70,32,55,4,54,4,62,13,84,37.0,3.0
PriorityAtJunction,Town13_Rep0_1691_2_route0_01_11_00_30_06,R4_only,96,96,False,7,31,7,24,0,29,10,20,2,23,34.0,1.1666666666666667
PriorityAtJunction,Town13_Rep0_1691_3_route0_01_09_21_00_54,R4_only,96,96,False,4,16,4,5,0,14,2,5,5,1,3.0,1.0833333333333335
PriorityAtJunction,Town13_Rep0_32_0_route0_01_10_06_03_45,R4_R5_shared,114,114,False,58,92,65,32,7,43,31,84,10,93,24.0,3.0
PriorityAtJunction,Town13_Rep0_32_1_route0_01_09_01_35_02,R5_only,112,112,False,0,1,86,26,86,1,0,1,112,108,5.0,3.0
PriorityAtJunction,Town13_Rep0_32_2_route0_01_07_21_45_57,R4_R5_shared,115,115,False,75,115,87,28,12,85,35,104,82,99,27.0,3.0
PriorityAtJunction,Town13_Rep0_41_0_route0_01_10_22_25_26,R4_R5_shared,90,90,False,3,8,14,76,11,6,0,4,22,89,3.0,3.0
PriorityAtJunction,Town13_Rep0_41_1_route0_01_10_17_55_52,R4_R5_shared,88,88,False,8,12,36,52,28,8,0,8,41,87,4.0,3.0
PriorityAtJunction,Town13_Rep0_41_2_route0_01_09_12_38_02,R4_R5_shared,98,98,False,11,24,26,46,15,16,0,13,47,50,4.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_0_route0_01_09_15_32_55,R4_only,173,173,False,10,10,10,8,0,10,0,1,1,8,13.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_16_route0_01_11_03_13_41,R4_R5_shared,173,173,False,4,4,166,3,162,3,1,1,166,26,60.0,2.8333333333333335
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_17_route0_01_08_17_20_46,R4_only,73,73,False,22,22,22,0,0,22,0,1,1,0,74.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_1_route0_01_09_10_06_49,R4_only,73,73,False,7,7,7,32,0,7,1,1,1,32,6.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_22_route0_01_08_08_48_16,R5_only,170,170,False,1,1,160,10,159,1,0,1,170,28,11.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_23_route0_01_11_03_19_50,R4_only,73,73,False,7,7,7,0,0,7,0,1,1,0,5.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_26_route0_01_10_15_24_35,R4_only,174,174,False,56,56,56,0,0,55,0,1,1,0,1.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_27_route0_01_08_21_04_40,R4_R5_shared,71,71,False,1,1,61,10,60,0,0,1,71,50,6.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_32_route0_01_09_07_43_12,R4_only,167,167,False,11,11,11,0,0,11,1,1,1,0,39.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_40_route0_01_09_07_39_53,R4_R5_shared,167,167,False,3,3,6,2,3,0,0,3,4,4,31.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_41_route0_01_09_23_40_00,R4_R5_shared,70,70,False,1,1,60,10,59,1,0,1,70,37,34.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_42_route0_01_09_02_28_40,R4_only,171,171,False,171,171,171,0,0,91,104,171,171,16,76.0,2.5
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_43_route0_01_08_12_45_52,R4_R5_shared,71,71,False,48,71,61,10,13,50,17,71,71,60,102.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_52_route0_01_09_18_08_08,R4_R5_shared,173,173,False,9,9,12,14,3,8,1,1,4,15,66.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_53_route0_01_09_16_36_18,R4_R5_shared,70,70,False,30,31,60,10,30,0,1,31,70,36,38.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_56_route0_01_10_23_07_43,R5_only,173,173,False,1,1,161,12,160,0,0,1,173,50,11.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_57_route0_01_08_08_09_25,R4_R5_shared,71,71,False,69,69,71,0,2,45,4,62,71,25,17.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_64_route0_01_08_17_02_34,R4_R5_shared,71,71,False,1,1,71,0,70,1,0,1,71,43,35.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_65_route0_01_09_16_44_47,R4_R5_shared,172,172,False,165,165,172,0,7,25,0,164,172,106,30.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_68_route0_01_08_20_18_45,R4_R5_shared,71,71,False,3,3,4,0,1,2,0,1,2,1,19.0,2.5
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_69_route0_01_09_10_15_10,R4_only,172,172,False,84,84,84,0,0,84,0,1,1,0,8.0,2.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_6_route0_01_10_04_26_01,R5_only,170,170,False,1,1,170,0,169,1,0,1,170,53,13.0,3.0
RedLightWithoutLeadVehicle,Town01_Rep0_Town01_Scenario7_7_route0_01_08_08_57_20,no_visible_R4_R5,1,1,False,0,1,0,1,0,0,0,1,1,0,14.0,2.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_10_route0_01_07_23_04_30,R4_R5_shared,164,164,False,1,1,158,6,157,1,0,1,164,37,18.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_11_route0_01_09_09_22_38,R4_R5_shared,69,69,False,41,44,57,12,16,44,0,0,69,23,24.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_12_route0_01_08_23_32_23,R4_R5_shared,72,72,False,23,23,25,4,2,23,1,1,3,5,33.0,2.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_13_route0_01_10_11_24_02,R5_only,170,170,False,1,1,170,0,169,1,1,1,170,32,46.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_22_route0_01_08_19_51_04,R4_R5_shared,167,167,False,149,167,158,9,9,158,165,167,167,21,75.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_23_route0_01_10_03_46_31,R4_R5_shared,69,69,False,44,44,69,0,25,8,0,43,69,59,50.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_26_route0_01_09_12_05_39,R5_only,171,171,False,1,1,171,0,170,1,0,0,171,70,3.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_27_route0_01_08_20_35_33,R4_R5_shared,67,67,False,2,2,67,0,65,1,1,1,67,23,17.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_2_route0_01_10_00_11_29,R4_R5_shared,67,67,False,48,67,58,9,10,65,6,67,67,61,53.0,3.0
RedLightWithoutLeadVehicle,Town02_Rep0_Town02_Scenario7_32_route0_01_11_13_54_13,R4_R5_shared,70,70,False,1,1,70,0,69,1,0,1,70,26,9.0,3.0
