scenario,route_id,frame_count,annotation_status,annotation_num_frames,has_r2,r2_frames,r2_ratio,review_required_frames,review_required_ratio,abnormal_duration,status,first_sheet,sheet_dir,primary_rs_distribution,primary_event_distribution
HazardAtSideLaneTwoWays,Town12_Rep0_1934_0_route0_01_09_19_59_49,135,success,135,True,118,0.874074,135,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1934_0_route0_01_09_19_59_49/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1934_0_route0_01_09_19_59_49,"{""R2"": 118, ""R5"": 17}","{""R-E1"": 96, ""R-E2"": 19, ""R-E5"": 17, ""U-E2"": 3}"
HazardAtSideLaneTwoWays,Town12_Rep0_325_0_route0_01_10_03_51_59,133,success,133,True,116,0.87218,133,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_325_0_route0_01_10_03_51_59/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_325_0_route0_01_10_03_51_59,"{""R2"": 116, ""R5"": 17}","{""R-E1"": 94, ""R-E2"": 16, ""R-E5"": 17, ""U-E2"": 6}"
HazardAtSideLaneTwoWays,Town12_Rep0_4463_0_route0_01_10_11_33_02,128,success,128,True,111,0.867188,128,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4463_0_route0_01_10_11_33_02/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4463_0_route0_01_10_11_33_02,"{""R2"": 111, ""R5"": 17}","{""R-E1"": 88, ""R-E2"": 23, ""R-E5"": 17}"
HazardAtSideLaneTwoWays,Town12_Rep0_1871_0_route0_01_09_17_08_51,140,success,140,True,121,0.864286,140,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1871_0_route0_01_09_17_08_51/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1871_0_route0_01_09_17_08_51,"{""R2"": 121, ""R5"": 19}","{""R-E1"": 98, ""R-E2"": 16, ""R-E5"": 19, ""U-E2"": 7}"
HazardAtSideLaneTwoWays,Town12_Rep0_4615_0_route0_01_09_03_43_40,130,success,130,True,111,0.853846,130,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4615_0_route0_01_09_03_43_40/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4615_0_route0_01_09_03_43_40,"{""R2"": 111, ""R5"": 19}","{""R-E1"": 90, ""R-E2"": 21, ""R-E5"": 19}"
HazardAtSideLaneTwoWays,Town12_Rep0_1643_0_route0_01_11_03_23_58,118,success,118,True,98,0.830508,118,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1643_0_route0_01_11_03_23_58/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1643_0_route0_01_11_03_23_58,"{""R2"": 98, ""R5"": 20}","{""R-E1"": 76, ""R-E2"": 22, ""R-E5"": 20}"
HazardAtSideLaneTwoWays,Town12_Rep0_4308_0_route0_01_10_02_50_06,116,success,116,True,96,0.827586,116,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4308_0_route0_01_10_02_50_06/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4308_0_route0_01_10_02_50_06,"{""R2"": 96, ""R5"": 20}","{""R-E1"": 74, ""R-E2"": 20, ""R-E5"": 20, ""U-E2"": 2}"
HazardAtSideLaneTwoWays,Town12_Rep0_886_0_route0_01_09_11_32_45,187,success,187,True,143,0.764706,187,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_886_0_route0_01_09_11_32_45/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_886_0_route0_01_09_11_32_45,"{""R2"": 143, ""R5"": 44}","{""R-E1"": 119, ""R-E2"": 24, ""R-E5"": 44}"
HazardAtSideLaneTwoWays,Town12_Rep0_377_0_route0_01_08_02_35_03,140,success,140,True,102,0.728571,140,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_377_0_route0_01_08_02_35_03/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_377_0_route0_01_08_02_35_03,"{""R2"": 102, ""R5"": 38}","{""R-E1"": 80, ""R-E2"": 19, ""R-E5"": 38, ""U-E2"": 3}"
HazardAtSideLaneTwoWays,Town12_Rep0_2735_0_route0_01_11_04_12_01,136,success,136,True,88,0.647059,136,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2735_0_route0_01_11_04_12_01/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2735_0_route0_01_11_04_12_01,"{""R2"": 88, ""R5"": 48}","{""R-E1"": 72, ""R-E2"": 16, ""R-E5"": 48}"
HazardAtSideLaneTwoWays,Town12_Rep0_1882_0_route0_01_08_13_39_59,182,success,182,True,110,0.604396,182,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1882_0_route0_01_08_13_39_59/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1882_0_route0_01_08_13_39_59,"{""R2"": 110, ""R5"": 72}","{""R-E1"": 81, ""R-E2"": 22, ""R-E5"": 72, ""U-E2"": 7}"
HazardAtSideLaneTwoWays,Town12_Rep0_290_0_route0_01_10_21_06_01,177,success,177,True,106,0.59887,177,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_290_0_route0_01_10_21_06_01/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_290_0_route0_01_10_21_06_01,"{""R2"": 106, ""R5"": 71}","{""R-E1"": 82, ""R-E2"": 15, ""R-E5"": 71, ""U-E2"": 9}"
HazardAtSideLaneTwoWays,Town12_Rep0_3067_0_route0_01_08_09_42_12,149,success,149,True,87,0.583893,149,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_3067_0_route0_01_08_09_42_12/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_3067_0_route0_01_08_09_42_12,"{""R2"": 87, ""R5"": 62}","{""R-E1"": 65, ""R-E2"": 13, ""R-E5"": 62, ""U-E2"": 9}"
HazardAtSideLaneTwoWays,Town12_Rep0_1364_0_route0_01_10_16_51_15,161,success,161,True,90,0.559006,83,0.5155,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1364_0_route0_01_10_16_51_15/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1364_0_route0_01_10_16_51_15,"{""R2"": 90, ""R4"": 46, ""R5"": 25}","{""R-E1"": 71, ""R-E2"": 15, ""R-E4"": 36, ""R-E5"": 25, ""U-E2"": 14}"
HazardAtSideLaneTwoWays,Town12_Rep0_316_0_route0_01_10_18_27_38,130,success,130,True,72,0.553846,130,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_316_0_route0_01_10_18_27_38/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_316_0_route0_01_10_18_27_38,"{""R2"": 72, ""R5"": 58}","{""R-E1"": 49, ""R-E2"": 16, ""R-E5"": 58, ""U-E2"": 7}"
HazardAtSideLaneTwoWays,Town12_Rep0_299_0_route0_01_11_01_52_51,194,success,194,True,94,0.484536,194,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_299_0_route0_01_11_01_52_51/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_299_0_route0_01_11_01_52_51,"{""R2"": 94, ""R5"": 100}","{""R-E1"": 67, ""R-E2"": 20, ""R-E5"": 100, ""U-E2"": 7}"
HazardAtSideLaneTwoWays,Town12_Rep0_1067_0_route0_01_10_00_13_56,242,success,242,True,112,0.46281,242,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1067_0_route0_01_10_00_13_56/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_1067_0_route0_01_10_00_13_56,"{""R2"": 112, ""R4"": 124, ""R5"": 6}","{""R-E1"": 89, ""R-E2"": 16, ""R-E4"": 124, ""R-E5"": 6, ""U-E2"": 7}"
HazardAtSideLaneTwoWays,Town12_Rep0_2322_0_route0_01_10_12_36_20,222,success,222,True,93,0.418919,222,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2322_0_route0_01_10_12_36_20/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2322_0_route0_01_10_12_36_20,"{""R2"": 93, ""R4"": 123, ""R5"": 6}","{""R-E1"": 80, ""R-E2"": 13, ""R-E4"": 123, ""R-E5"": 6}"
HazardAtSideLaneTwoWays,Town12_Rep0_2927_0_route0_01_09_17_24_50,213,success,213,True,87,0.408451,213,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2927_0_route0_01_09_17_24_50/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2927_0_route0_01_09_17_24_50,"{""R2"": 87, ""R4"": 120, ""R5"": 6}","{""R-E1"": 78, ""R-E2"": 9, ""R-E4"": 120, ""R-E5"": 6}"
HazardAtSideLaneTwoWays,Town12_Rep0_4259_0_route0_01_08_20_22_18,218,success,218,True,87,0.399083,218,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4259_0_route0_01_08_20_22_18/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_4259_0_route0_01_08_20_22_18,"{""R2"": 87, ""R4"": 108, ""R5"": 23}","{""R-E1"": 69, ""R-E2"": 18, ""R-E4"": 108, ""R-E5"": 23}"
HazardAtSideLaneTwoWays,Town12_Rep0_280_0_route0_01_08_02_39_41,269,success,269,True,106,0.394052,269,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_280_0_route0_01_08_02_39_41/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_280_0_route0_01_08_02_39_41,"{""R2"": 106, ""R5"": 163}","{""R-E1"": 83, ""R-E2"": 16, ""R-E5"": 163, ""U-E2"": 7}"
HazardAtSideLaneTwoWays,Town12_Rep0_2137_0_route0_01_10_19_29_43,284,success,284,True,90,0.316901,284,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2137_0_route0_01_10_19_29_43/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_2137_0_route0_01_10_19_29_43,"{""R2"": 90, ""R4"": 194}","{""R-E1"": 68, ""R-E2"": 18, ""R-E4"": 194, ""U-E2"": 4}"
HazardAtSideLaneTwoWays,Town12_Rep0_770_0_route0_01_09_20_26_23,316,success,316,True,87,0.275316,316,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_770_0_route0_01_09_20_26_23/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/HazardAtSideLaneTwoWays/Town12_Rep0_770_0_route0_01_09_20_26_23,"{""R2"": 87, ""R4"": 222, ""R5"": 7}","{""R-E1"": 67, ""R-E2"": 20, ""R-E4"": 222, ""R-E5"": 7}"
InvadingTurn,Town13_Rep0_1176_1_route0_01_09_08_29_33,146,success,146,True,112,0.767123,146,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1176_1_route0_01_09_08_29_33/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1176_1_route0_01_09_08_29_33,"{""R1"": 1, ""R2"": 112, ""R5"": 33}","{""R-E1"": 3, ""R-E5"": 3, ""U-E5"": 140}"
InvadingTurn,Town13_Rep0_1148_1_route0_01_10_08_43_12,71,success,71,True,48,0.676056,67,0.9437,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1148_1_route0_01_10_08_43_12/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1148_1_route0_01_10_08_43_12,"{""R1"": 23, ""R2"": 48}","{""R-E1"": 71}"
InvadingTurn,Town13_Rep0_1148_0_route0_01_08_19_01_21,72,success,72,True,47,0.652778,68,0.9444,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1148_0_route0_01_08_19_01_21/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1148_0_route0_01_08_19_01_21,"{""R1"": 25, ""R2"": 47}","{""R-E1"": 63, ""U-E5"": 9}"
InvadingTurn,Town12_Rep0_1638_0_route0_01_10_14_42_11,98,success,98,True,63,0.642857,89,0.9082,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1638_0_route0_01_10_14_42_11/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1638_0_route0_01_10_14_42_11,"{""R1"": 35, ""R2"": 63}","{""R-E1"": 93, ""U-E5"": 5}"
InvadingTurn,Town13_Rep0_1334_0_route0_01_10_01_02_10,83,success,83,True,50,0.60241,77,0.9277,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1334_0_route0_01_10_01_02_10/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1334_0_route0_01_10_01_02_10,"{""R1"": 33, ""R2"": 50}","{""R-E1"": 83}"
InvadingTurn,Town13_Rep0_1176_0_route0_01_10_07_33_32,85,success,85,True,51,0.6,85,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1176_0_route0_01_10_07_33_32/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1176_0_route0_01_10_07_33_32,"{""R1"": 1, ""R2"": 51, ""R5"": 33}","{""R-E1"": 1, ""U-E5"": 84}"
InvadingTurn,Town12_Rep0_1499_0_route0_01_10_21_28_36,110,success,110,True,66,0.6,99,0.9,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1499_0_route0_01_10_21_28_36/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1499_0_route0_01_10_21_28_36,"{""R1"": 44, ""R2"": 66}","{""R-E1"": 110}"
InvadingTurn,Town13_Rep0_1403_0_route0_01_10_08_11_41,87,success,87,True,49,0.563218,76,0.8736,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1403_0_route0_01_10_08_11_41/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1403_0_route0_01_10_08_11_41,"{""R1"": 38, ""R2"": 49}","{""R-E1"": 87}"
InvadingTurn,Town12_Rep0_1955_0_route0_01_08_15_24_07,101,success,101,True,56,0.554455,67,0.6634,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1955_0_route0_01_08_15_24_07/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1955_0_route0_01_08_15_24_07,"{""R1"": 45, ""R2"": 56}","{""R-E1"": 101}"
InvadingTurn,Town13_Rep0_1337_0_route0_01_10_22_00_49,84,success,84,True,46,0.547619,74,0.881,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1337_0_route0_01_10_22_00_49/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1337_0_route0_01_10_22_00_49,"{""R1"": 38, ""R2"": 46}","{""R-E1"": 84}"
InvadingTurn,Town13_Rep0_1373_0_route0_01_09_20_49_41,85,success,85,True,43,0.505882,75,0.8824,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1373_0_route0_01_09_20_49_41/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1373_0_route0_01_09_20_49_41,"{""R1"": 42, ""R2"": 43}","{""R-E1"": 85}"
InvadingTurn,Town13_Rep0_1777_0_route0_01_10_22_42_02,136,success,136,True,62,0.455882,127,0.9338,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1777_0_route0_01_10_22_42_02/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1777_0_route0_01_10_22_42_02,"{""R1"": 26, ""R2"": 62, ""R5"": 48}","{""R-E1"": 79, ""R-E5"": 19, ""U-E5"": 38}"
InvadingTurn,Town13_Rep0_1335_0_route0_01_08_11_19_15,49,success,49,True,22,0.44898,45,0.9184,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1335_0_route0_01_08_11_19_15/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1335_0_route0_01_08_11_19_15,"{""R1"": 27, ""R2"": 22}","{""R-E1"": 49}"
InvadingTurn,Town13_Rep0_1495_0_route0_01_10_23_27_17,113,success,113,True,42,0.371681,103,0.9115,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1495_0_route0_01_10_23_27_17/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1495_0_route0_01_10_23_27_17,"{""R1"": 52, ""R2"": 42, ""R5"": 19}","{""R-E1"": 88, ""R-E5"": 19, ""U-E5"": 6}"
InvadingTurn,Town12_Rep0_4225_0_route0_01_10_08_33_44,95,success,95,True,34,0.357895,85,0.8947,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_4225_0_route0_01_10_08_33_44/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_4225_0_route0_01_10_08_33_44,"{""R1"": 61, ""R2"": 34}","{""R-E1"": 87, ""U-E5"": 8}"
InvadingTurn,Town13_Rep0_1489_0_route0_01_08_20_55_43,170,success,170,True,60,0.352941,161,0.9471,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1489_0_route0_01_08_20_55_43/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1489_0_route0_01_08_20_55_43,"{""R1"": 60, ""R2"": 60, ""R5"": 50}","{""R-E1"": 110, ""R-E5"": 13, ""U-E5"": 47}"
InvadingTurn,Town12_Rep0_4225_1_route0_01_10_06_40_07,94,success,94,True,32,0.340426,84,0.8936,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_4225_1_route0_01_10_06_40_07/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_4225_1_route0_01_10_06_40_07,"{""R1"": 62, ""R2"": 32}","{""R-E1"": 86, ""U-E5"": 8}"
InvadingTurn,Town13_Rep0_1158_0_route0_01_09_11_16_32,113,success,113,True,38,0.336283,111,0.9823,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1158_0_route0_01_09_11_16_32/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1158_0_route0_01_09_11_16_32,"{""R1"": 38, ""R2"": 38, ""R5"": 37}","{""R-E1"": 59, ""R-E5"": 4, ""U-E5"": 50}"
InvadingTurn,Town13_Rep0_1635_0_route0_01_10_01_05_14,141,success,141,True,41,0.29078,133,0.9433,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1635_0_route0_01_10_01_05_14/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1635_0_route0_01_10_01_05_14,"{""R1"": 47, ""R2"": 41, ""R5"": 53}","{""R-E1"": 81, ""R-E5"": 13, ""U-E5"": 47}"
InvadingTurn,Town12_Rep0_3000_0_route0_01_10_20_01_38,74,success,74,True,21,0.283784,68,0.9189,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_3000_0_route0_01_10_20_01_38/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_3000_0_route0_01_10_20_01_38,"{""R1"": 53, ""R2"": 21}","{""R-E1"": 74}"
InvadingTurn,Town12_Rep0_1479_0_route0_01_08_05_39_04,164,success,164,True,44,0.268293,164,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1479_0_route0_01_08_05_39_04/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town12_Rep0_1479_0_route0_01_08_05_39_04,"{""R1"": 120, ""R2"": 44}","{""R-E1"": 160, ""U-E5"": 4}"
InvadingTurn,Town13_Rep0_1485_0_route0_01_08_14_34_27,149,success,149,True,38,0.255034,141,0.9463,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1485_0_route0_01_08_14_34_27/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/InvadingTurn/Town13_Rep0_1485_0_route0_01_08_14_34_27,"{""R1"": 47, ""R2"": 38, ""R5"": 64}","{""R-E1"": 78, ""R-E5"": 7, ""U-E5"": 64}"
