scenario,route_id,frame_id,primary_road_structure,primary_event,events,regular_event,overlay_event,source_unusual_event,base_road_structure,intersection_road_structure,age_frames,age_seconds,max_frames,recovery_age_frames,recovery_max_frames,phase,reason
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,32,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,33,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,34,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,35,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,36,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,37,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,38,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,39,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,40,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,41,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3242_0_route0_01_10_04_47_15,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,175,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,176,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,177,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,178,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,179,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,180,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,181,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,182,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,183,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,184,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,185,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,186,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,187,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,188,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,189,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3654_0_route0_01_09_16_08_28,190,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,164,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,165,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,166,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,167,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,168,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,169,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,170,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,171,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,172,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,173,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,174,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town12_Rep0_3690_0_route0_01_08_12_06_26,175,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,105,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,106,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,107,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,108,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,109,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,110,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,111,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,112,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,113,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,114,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,115,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,116,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,117,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,118,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,119,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1035_1_route0_01_09_14_35_29,120,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,39,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,40,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,41,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,48,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,49,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,50,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,51,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,52,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,53,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,54,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,55,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,56,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,57,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,58,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,59,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCrossingPedestrian,Town13_Rep0_1124_0_route0_01_10_10_56_09,60,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,28,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,29,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,30,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,31,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,32,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,33,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,34,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,35,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,36,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,37,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,38,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,39,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,40,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,41,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,42,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,43,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,44,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,45,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,46,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,47,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,48,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,49,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,50,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_0_route0_01_09_13_12_55,51,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,30,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,31,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,32,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,33,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,34,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,35,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,36,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,37,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
ParkingCutIn,Town12_Rep0_1091_1_route0_01_09_05_21_50,38,R4,U-E3,R-E4|U-E3,R-E4,U-E3,U-E3,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
